name,battery,camera,display,processor,memory,warranty,price,rating,reviews
"Redmi Y2 (Dark Grey, 64 GB)",3080 mAh Li Polymer Battery,12MP + 5MP | 16MP Front Camera,15.21 cm (5.99 inch) HD+ Display,Qualcomm Snapdragon 625 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,11990,4.4,1867
"Samsung Galaxy J2 Core (Black, 16 GB)",2600 mAh Lithium-ion Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) quarter HD Display,Qualcomm MSM8917 Processor,1 GB RAM | 16 GB ROM | Expandable Upto 256 GB,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,6299,4.2,731
"Honor 9X (Midnight Black, 128 GB)",4000 mAh Lithium Polymer Battery,48MP + 8MP + 2MP | 16MP Front Camera,16.74 cm (6.59 inch) Full HD+ Display,Kirin 710F Processor,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Pop Up AI Selfie camera with Full View Display,15999,4.3,1707
"Samsung Galaxy A21s (Black, 64 GB)",5000 mAh Lithium-ion Battery,48MP + 8MP + 2MP + 2MP | 13MP Front Camera,16.51 cm (6.5 inch) HD+ Display,Exynos 850 Octa Core Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,17499,4.2,174
"Redmi K20 Pro (Carbon Black, 256 GB)",4000 mAh Li-polymer Battery,48MP + 13MP + 8MP | 20MP Front Camera,16.23 cm (6.39 inch) Full HD+ Display,Qualcomm Snapdragon 855 Processor,8 GB RAM | 256 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,29999,4.5,1884
"Vivo X50 (Glaze Black, 128 GB)",4200 mAh Lithium-ion Battery,48MP + 13MP + 8MP + 5MP | 32MP Front Camera,16.66 cm (6.56 inch) Full HD+ E3 Super AMOLED Display,Qualcomm Snapdragon 730 Processor,8 GB RAM | 128 GB ROM,33W Vivo FlashCharge 2.0,34990,4.4,24
"OnePlus 7T (Glacier Blue, 128 GB)",3800 mAh Battery,48 MP + 12 MP + 16 MP | 16MP Front Camera,16.64 cm (6.55 inch) Display,Qualcomm® Snapdragon™ 855 Plus Processor,8 GB RAM | 128 GB ROM,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,36599,4.6,721
"Samsung Galaxy M21 (Raven Black, 64 GB)",6000 mAh Battery,48MP + 8MP + 5MP | 20MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display, Exynos 9611-Octa Core processor Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,15798,4.3,39
"Samsung Galaxy M11 (Metallic Blue, 32 GB)",5000 mAh Lithium-ion Battery,13MP + 5MP + 2MP | 8MP Front Camera,16.26 cm (6.4 inch) HD+ Display,Qualcomm Snapdragon (SDM450-F01) Octa Core Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,12490,4.2,444
"Redmi Note 6 Pro (Red, 64 GB)",4000 mAh Li-polymer Battery,12MP + 5MP | 20MP + 2MP Dual Front Camera,15.9 cm (6.26 inch) Full HD+ Display,Qualcomm Snapdragon 636 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,11999,4.5,10831
"Samsung Galaxy S10 Lite (Prism Black, 128 GB)",4500 mAh Lithium-ion Battery,48MP + 12MP + 5MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,Qualcomm Snapdragon 855 (SM8150) Processor,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,42999,4.5,2616
"Samsung M01 core (Black, 16 GB)",3000 mAh Battery,8MP Rear Camera | 5MP Front Camera,13.46 cm (5.3 inch) Full HD+ Display,MediaTek | MT6739WW quad core  Processor,1 GB RAM | 16 GB ROM | Expandable Upto 512 GB,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,6385,4.5,1
"Samsung Galaxy A51 (Prism Crush Blue, 128 GB)",4000 mAh Lithium-ion Battery,48MP + 12MP + 5MP + 5MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,Exynos 9611 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,25999,4.4,44
"Redmi Note 6 Pro (Red, 64 GB)",4000 mAh Li-polymer Battery,12MP + 5MP | 20MP + 2MP Dual Front Camera,15.9 cm (6.26 inch) Full HD+ Display,Qualcomm Snapdragon 636 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,13885,4.5,53615
"Samsung Galaxy M30S (Black, 128 GB)",6000 mAh Battery,48MP + 8MP | 16MP Front Camera,16.26 cm (6.4 inch) Display,1 Year Manufacturer Warranty,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Null,17958,4.3,299
"POCO X2 (Matrix Purple, 256 GB)",4500 mAh Lithium-ion Polymer Battery,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,16.94 cm (6.67 inch) Full HD+ Display,Qualcomm Snapdragon 730G Processor,8 GB RAM | 256 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,21499,4.5,5322
"Redmi Note 8 (Space Black, 64 GB)",4000 mAh Battery,48MP + 8MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4 GB RAM | 64 GB ROM,Null,10900,4.4,1243
"Samsung Galaxy M11 (Violet, 32 GB)",5000 mAh Lithium-ion Battery,13MP + 5MP + 2MP | 8MP Front Camera,16.26 cm (6.4 inch) HD+ Display,Qualcomm Snapdragon (SDM450-F01) Octa Core Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,12399,4.2,444
"Samsung Galaxy M01 (Blue, 32 GB)",4000 mAh Lithium-ion Battery,13MP + 2MP | 5MP Front Camera,14.48 cm (5.7 inch) HD+ Display,Qualcomm Snapdragon (SDM439) Octa Core Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,9588,4.2,434
"Realme X3 SuperZoom (Arctic White, 128 GB)",4200 mAh Battery,64MP + 8MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera,16.69 cm (6.57 inch) Full HD+ Display,Qualcomm Snapdragon 855+ Processor,8 GB RAM | 128 GB ROM,120 Hz Smooth Display,27999,4.3,139
"iQOO 3 (5G) (Tornado Black, 256 GB)",4440 mAh Li-ion Battery,48MP + 13MP + 13MP + 2MP | 16MP Front Camera,16.36 cm (6.44 inch) Full HD+ Display,Qualcomm Snapdragon 865 Processor,12 GB RAM | 256 GB ROM,"In-Display Fingerprint Sensor, Monster Touch Buttons",44990,4.4,188
"OnePlus 7 Pro (Mirror Grey, 128 GB)",4000 mAh Battery,48 MP + 8 MP + 16 MP | 16MP Front Camera,16.94 cm (6.67 inch) Display,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,6 GB RAM | 128 GB ROM,Null,40199,4.6,24
"OnePlus 7 Pro (Almond, 256 GB)",4000 mAh Battery,48 MP + 8 MP + 16 MP | 16MP Front Camera,16.94 cm (6.67 inch) Display,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,8 GB RAM | 256 GB ROM,Null,44399,4.5,114
"Samsung Galaxy S10 Lite (Prism Blue, 128 GB)",4500 mAh Lithium-ion Battery,48MP + 12MP + 5MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,Qualcomm Snapdragon 855 (SM8150) Processor,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,42999,4.5,2616
"OnePlus 8 (Glacial Green, 256 GB)",4300 mAh Battery,48MP + 2MP + 16MP,16.64 cm (6.55 inch) Display,Qualcomm Snapdragon 865 Processor,12 GB RAM | 256 GB ROM,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,49999,4.5,17
"Samsung Galaxy A21s (Blue, 64 GB)",5000 mAh Lithium-ion Battery,48MP + 8MP + 2MP + 2MP | 13MP Front Camera,16.51 cm (6.5 inch) HD+ Display,Exynos 850 Octa Core Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,17499,4.2,174
"Panasonic ELUGA I6 (Black, 16 GB)",3000 mAh Battery,8MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) FWVGA Display,MediaTek Processor,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,6499,3.8,599
"Realme XT (Pearl Blue, 64 GB)",4000 mAh Battery,64MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,16.26 cm (6.4 inch) Display,Qualcomm 712 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,FHD+ Super AMOLED Display,16999,4.5,12138
"Realme XT (Pearl Blue, 128 GB)",4000 mAh Battery,64MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,16.26 cm (6.4 inch) Display,Qualcomm 712 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,FHD+ Super AMOLED Display,19999,4.5,8761
"Samsung Galaxy A31 (Prism Crush White, 128 GB)",5000 mAh Lithium-ion Battery,48MP + 8MP + 5MP + 5MP | 20MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,MediaTek (MT6768) Octa Core Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,20999,4.3,360
"Redmi Note 6 Pro (Blue, 64 GB)",4000 mAh Li-polymer Battery,12MP + 5MP | 20MP + 2MP Dual Front Camera,15.9 cm (6.26 inch) Full HD+ Display,Qualcomm Snapdragon 636 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,13760,4.5,53615
"Realme X3 SuperZoom (Glacier Blue, 128 GB)",4200 mAh Battery,64MP + 8MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera,16.69 cm (6.57 inch) Full HD+ Display,Qualcomm Snapdragon 855+ Processor,8 GB RAM | 128 GB ROM,120 Hz Smooth Display,27999,4.3,139
"Honor 9X (Sapphire Blue, 128 GB)",4000 mAh Lithium Polymer Battery,48MP + 8MP + 2MP | 16MP Front Camera,16.74 cm (6.59 inch) Full HD+ Display,Kirin 710F Processor,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Pop Up AI Selfie camera with Full View Display,15999,4.3,1707
"Honor 9X (Sapphire Blue, 128 GB)",4000 mAh Lithium Polymer Battery,48MP + 8MP + 2MP | 16MP Front Camera,16.74 cm (6.59 inch) Full HD+ Display,Kirin 710F Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Pop Up AI Selfie camera with Full View Display,16999,4.4,139
"OPPO F11 (Jewelry White, 128 GB)",4020 mAh Battery,48MP + 5MP | 16MP Front Camera,16.59 cm (6.53 inch) Display,MTK MT6771V (P70) Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,17990,4.4,341
"Samsung Galaxy Note10 Lite (Aura Black, 128 GB)",4500 mAh Lithium-ion Battery,12MP + 12MP + 12MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,Exynos 9810 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,39999,4.4,141
"Redmi Note 8 (Space Black, 128 GB)",4000 mAh Battery,48MP + 8MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,6 GB RAM | 128 GB ROM,Null,12999,4.4,942
"Asus ROG Phone II (Black, 128 GB)",6000 mAh Battery,48MP + 13MP | 24MP Front Camera,16.74 cm (6.59 inch) Full HD+ Display,Qualcomm Snapdragon 855 Plus Processor,8 GB RAM | 128 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,39999,4.6,1918
"Infinix Hot 8 (Quetzal Cyan, 64 GB)",5000 mAh Li-ion Polymer Battery,13MP + 2MP + Low Light Sensor | 8MP Front Camera,16.56 cm (6.52 inch) HD+ Display,Helio P22 (MTK6762) Processor,4 GB RAM | 64 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8499,4.5,35099
"Mi A3 (More Than White, 128 GB)",4030 mAh Battery,48MP + 8MP + 2MP | 32MP Front Camera,15.44 cm (6.08 inch) HD+ Display,Qualcomm Snapdragon 665 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,17495,4.2,1136
"POCO X2 (Phoenix Red, 64 GB)",4500 mAh Lithium-ion Polymer Battery,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,16.94 cm (6.67 inch) Full HD+ Display,Qualcomm Snapdragon 730G Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,17499,4.5,17578
"Samsung Galaxy A51 (Prism Crush Black, 128 GB)",4000 mAh Lithium-ion Battery,48MP + 12MP + 5MP + 5MP | 32MP Front Camera,16.26 cm (6.4 inch) Full HD+ Display,Exynos 9611 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,25999,4.4,44
"POCO F1 (Steel Blue, 256 GB)",4000 mAh Li-polymer Battery,12MP + 5MP | 20MP Front Camera,15.7 cm (6.18 inch) Full HD+ Display,Qualcomm Snapdragon 845 Processor,8 GB RAM | 256 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,22999,4.5,3102
"Redmi Note 9 Pro Max (Interstellar Black, 128 GB)",5020 mAh Battery,64MP + 8MP + 5MP + 2MP | 32MP Front Camera,16.94 cm (6.67 inch) Full HD+ Display,Qualcomm Snapdragon 720G Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,16998,4.3,23
"Vivo U10 (Electric Blue, 64 GB)",5000 mAh Li-ion Battery,13MP + 8MP + 2MP | 8MP Front Camera,16.13 cm (6.35 inch) HD+ Display,Qualcomm Snapdragon 665 AIE Processor,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,18 W Fast Charging,11490,4.4,2599
"OPPO A9 2020 (Vanilla Mint, 128 GB)",5000 mAh Battery,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,16.56 cm (6.52 inch) HD Display,Qualcomm SM6125 Processor,8 GB RAM | 128 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,14990,4.3,1633
"Samsung Galaxy A71 (Prism Crush Black, 128 GB)",4500 mAh Lithium-ion Battery,64MP + 12MP + 5MP + 5MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,Qualcomm SM7150 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,30999,4.4,206
"Redmi K20 Pro (Flame Red, 256 GB)",4000 mAh Li-polymer Battery,48MP + 13MP + 8MP | 20MP Front Camera,16.23 cm (6.39 inch) Full HD+ Display,Qualcomm Snapdragon 855 Processor,8 GB RAM | 256 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,29999,4.5,1884
"Samsung Galaxy A10s (Blue, 32 GB)",4000 mAh Lithium-ion Battery,13MP + 2MP | 8MP Front Camera,15.75 cm (6.2 inch) HD+ Display,MediaTek MT6762 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,11000,4.3,111
"Panasonic Eluga I8 (Charcoal Black, 32 GB)",4000 mAh Battery,13MP Rear Camera | 8MP Front Camera,15.8 cm (6.22 inch) HD+ Display,Meditek Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,Domestic,8440,3.8,70
"Mi A2 (Red, 128 GB)",3010 mAh Battery,20MP + 12MP | 20MP Front Camera,15.21 cm (5.99 inch) Full HD+ Display,Qualcomm Snapdragon 660 AIE Processor,6 GB RAM | 128 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,13999,4.1,250
"Infinix Hot 8 (Cosmic Purple, 64 GB)",5000 mAh Li-ion Polymer Battery,13MP + 2MP + Low Light Sensor | 8MP Front Camera,16.56 cm (6.52 inch) HD+ Display,Helio P22 (MTK6762) Processor,4 GB RAM | 64 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8499,4.5,35099
"Infinix Hot 8 (Shark Grey, 64 GB)",5000 mAh Li-ion Polymer Battery,13MP + 2MP + Low Light Sensor | 8MP Front Camera,16.56 cm (6.52 inch) HD+ Display,Helio P22 (MTK6762) Processor,4 GB RAM | 64 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8499,4.5,35099
"Vivo S1 (Diamond Black, 128 GB)",4500 mAh Lithium Polymer Battery,16MP + 8MP + 2MP | 32MP Front Camera,16.21 cm (6.38 inch) Full HD+ Display,Helio P65 (MT6768) Processor,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,16990,4.5,732
"Redmi 8A (Ocean Blue, 32 GB)",5000 mAh Battery,12MP Rear Camera | 8MP Front Camera,15.8 cm (6.22 inch) HD+ Display,Qualcomm Snapdragon 439 Processor,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,6999,4.4,10773
"Vivo Y12 (BURGUNDY RED, 64 GB)",5000 mAh Battery,13MP Rear Camera,16.0 cm (6.3 inch) Display,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3 GB RAM | 64 GB ROM,Null,12989,4.4,1210
"Redmi Y3 (Prime Black, 32 GB)",4000 mAh Battery,12MP + 2MP | 32MP Front Camera,15.9 cm (6.26 inch) HD+ Display,Qualcomm Snapdragon 632 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,8090,4.3,1505
"Redmi Y3 (Elegant Blue, 32 GB)",4000 mAh Battery,12MP + 2MP | 32MP Front Camera,15.9 cm (6.26 inch) HD+ Display,Qualcomm Snapdragon 632 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,8369,4.3,1505
"Samsung Galaxy Note10 Lite (Aura Glow, 128 GB)",4500 mAh Lithium-ion Battery,12MP + 12MP + 12MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,Exynos 9810 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,39999,4.4,141
"Samsung Galaxy Note10 Lite (Aura Black, 128 GB)",4500 mAh Lithium-ion Battery,12MP + 12MP + 12MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,Exynos 9810 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,37999,4.4,45
"Huawei Y9 Prime 2019 (Sapphire Blue, 128 GB)",4000 mAh Battery,16MP + 8MP + 2MP | 16MP Front Camera,16.74 cm (6.59 inch) Full HD+ Display,HiSilicon Kirin 710F AI Chipset with Dual-NPU Processor,4 GB RAM | 128 GB ROM,"Brand Warranty of 1 Year Available for Mobile, 6 Months for Battery and 3 Months on Accessories (Data Cable)",16899,4.3,90
"POCO F1 (Armoured Edition, 256 GB)",4000 mAh Li-polymer Battery,12MP + 5MP | 20MP Front Camera,15.7 cm (6.18 inch) Full HD+ Display,Qualcomm Snapdragon 845 Processor,8 GB RAM | 256 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,22999,4.5,3102
"Realme XT (Pearl White, 64 GB)",4000 mAh Battery,64MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,16.26 cm (6.4 inch) Display,Qualcomm 712 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,FHD+ Super AMOLED Display,17999,4.5,8654
"Nokia 7.2 (Cyan Green, 64 GB)",3500 mAh Battery,48MP + 5MP + 8MP | 20MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 660 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile,18099,4.2,611
"OPPO F11 Pro (Waterfall Grey, 128 GB)",4000 mAh Li-polymer Battery,48MP + 5MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,MediaTek Helio P70 Octa Core 2.1 GHz Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,VOOC Charging,16990,4.4,11506
"Samsung Galaxy M40 (COCKTAIL ORANGE, 128 GB)",3500 mAh Battery,32MP Rear Camera,16.0 cm (6.3 inch) Display,1 YEAR,6 GB RAM | 128 GB ROM,Null,16990,4.2,52
"Mi 10 (Coral Green, 256 GB)",4780 mAh Battery,108MP + 13MP + 2MP + 2MP | 20MP Front Camera,16.94 cm (6.67 inch) Display,Qualcomm Snapdragon 865 Processor,8 GB RAM | 256 GB ROM,Full HD+ 3D Curved E3 AMOLED HDR 10+ Display,49990,4.3,5
"Samsung Galaxy A70s (Prism Crush Red, 128 GB)",4500 mAh Lithium Ion Battery,64MP + 5MP + 8MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,Qualcomm SM6150 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,27999,4.3,102
"OnePlus 7 (Mirror Grey, 256 GB)",3700 mAh Battery,48 MP + 5 MP | 16MP Front Camera,16.28 cm (6.41 inch) Display,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,8 GB RAM | 256 GB ROM,Null,37940,4.6,204
"OnePlus 7 (Red, 256 GB)",3700 mAh Battery,48 MP + 5 MP | 16MP Front Camera,16.28 cm (6.41 inch) Display,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,8 GB RAM | 256 GB ROM,Null,30999,4.6,204
"Mi A3 (Not just Blue, 128 GB)",4030 mAh Battery,48MP + 8MP + 2MP | 32MP Front Camera,15.44 cm (6.08 inch) HD+ Display,Qualcomm Snapdragon 665 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,14999,4.2,1136
"OPPO F11 Pro (Aurora Green, 128 GB)",4000 mAh Li-polymer Battery,48MP + 5MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,MediaTek Helio P70 Octa Core 2.1 GHz Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,16990,4.4,11506
